FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice17.html,quantity,32.00,32,"FP,FN",FAIL_MODEL
invoice17.html,total_amount,20250.36,"20,250.36","FP,FN",FAIL_MODEL
invoice17.html,price,151.69,151.69,TP,EXTRACT_MODEL
invoice17.html,price,25.07,25.07,TP,EXTRACT_MODEL
invoice17.html,price,257.23,257.23,TP,EXTRACT_MODEL
invoice17.html,price,113.87,113.87,TP,EXTRACT_MODEL
invoice17.html,price,192.48,192.48,TP,EXTRACT_MODEL
invoice17.html,price,323.84,323.84,TP,EXTRACT_MODEL
invoice17.html,supplier_name,Johnston-Johnston,Johnston-Johnston,TP,EXTRACT_MODEL
invoice17.html,invoice_number,0946851758,0946851758,TP,EXTRACT_MODEL
invoice17.html,email,linnie.brakus@gmail.com,linnie.brakus@gmail.com,TP,EXTRACT_MODEL
invoice17.html,invoice_date,08/21/1977,"August 21, 1977","FP,FN",FAIL_MODEL
invoice179.html,product,Durable Leather Chair,Durable Leather Chair,TP,EXTRACT_MODEL
invoice179.html,product,Enormous Leather Car,Enormous Leather Car,TP,EXTRACT_MODEL
invoice179.html,product,Ergonomic Granite Gloves,Ergonomic Granite Gloves,TP,EXTRACT_MODEL
invoice179.html,quantity,3.00,3,"FP,FN",FAIL_MODEL
invoice179.html,quantity,43.00,43,"FP,FN",FAIL_MODEL
invoice179.html,quantity,27.00,27,"FP,FN",FAIL_MODEL
invoice179.html,total_amount,10910.14,"10,910.14","FP,FN",FAIL_MODEL
invoice179.html,price,271.56,271.56,TP,EXTRACT_MODEL
invoice179.html,price,10.64,10.64,TP,EXTRACT_MODEL
invoice179.html,price,40.18,40.18,TP,EXTRACT_MODEL
invoice179.html,supplier_name,Gusikowski-Gusikowski,Gusikowski-Gusikowski,TP,EXTRACT_MODEL
invoice179.html,invoice_number,9937850024,9937850024,TP,EXTRACT_MODEL
invoice179.html,email,christ.hirthe@yahoo.com,christ.hirthe@yahoo.com,TP,EXTRACT_MODEL
invoice179.html,invoice_date,01/15/2010,"January 15, 2010","FP,FN",FAIL_MODEL
invoice181.html,product,Rustic Rubber Pants,Rustic Rubber Pants,TP,EXTRACT_MODEL
invoice181.html,product,Gorgeous Wooden Chair,Gorgeous Wooden Chair,TP,EXTRACT_MODEL
invoice181.html,product,Aerodynamic Iron Coat,Aerodynamic Iron Coat,TP,EXTRACT_MODEL
invoice181.html,product,Synergistic Paper Car,Synergistic Paper Car,TP,EXTRACT_MODEL
invoice181.html,product,Enormous Granite Keyboard,Enormous Granite Keyboard,TP,EXTRACT_MODEL
invoice181.html,product,Rustic Plastic Bench,Rustic Plastic Bench,TP,EXTRACT_MODEL
invoice181.html,product,Incredible Cotton Coat,Incredible Cotton Coat,TP,EXTRACT_MODEL
invoice181.html,product,Incredible Bronze Pants,Incredible Bronze Pants,TP,EXTRACT_MODEL
invoice181.html,product,Heavy Duty Paper Coat,Heavy Duty Paper Coat,TP,EXTRACT_MODEL
invoice181.html,quantity,13.00,13,"FP,FN",FAIL_MODEL
invoice181.html,quantity,45.00,45,"FP,FN",FAIL_MODEL
invoice181.html,quantity,1.00,10,"FP,FN",FAIL_MODEL
invoice181.html,quantity,20.00,20,"FP,FN",FAIL_MODEL
invoice181.html,quantity,10.00,1,"FP,FN",FAIL_MODEL
invoice181.html,quantity,28.00,28,"FP,FN",FAIL_MODEL
invoice181.html,quantity,51.00,51,"FP,FN",FAIL_MODEL
invoice181.html,quantity,19.00,19,"FP,FN",FAIL_MODEL
invoice181.html,quantity,27.00,27,"FP,FN",FAIL_MODEL
invoice181.html,total_amount,42338.65,"42,338.65","FP,FN",FAIL_MODEL
invoice181.html,price,317.66,317.66,TP,EXTRACT_MODEL
invoice181.html,price,414.29,414.29,TP,EXTRACT_MODEL
invoice181.html,price,253.61,253.61,TP,EXTRACT_MODEL
invoice181.html,price,60.41,60.41,TP,EXTRACT_MODEL
invoice181.html,price,226.08,226.08,TP,EXTRACT_MODEL
invoice181.html,price,460.42,460.42,TP,EXTRACT_MODEL
invoice181.html,price,103.10,103.10,TP,EXTRACT_MODEL
invoice181.html,price,152.07,152.07,TP,EXTRACT_MODEL
invoice181.html,price,51.92,51.92,TP,EXTRACT_MODEL
invoice181.html,supplier_name,"Marvin, Marvin and Marvin","Marvin, Marvin and Marvin",TP,EXTRACT_MODEL
invoice181.html,invoice_number,8150426970,8150426970,TP,EXTRACT_MODEL
invoice181.html,email,cornelius.hilll@hotmail.com,cornelius.hilll@hotmail.com,TP,EXTRACT_MODEL
invoice181.html,invoice_date,05/05/1999,"May 05, 1999","FP,FN",FAIL_MODEL
invoice183.html,product,Small Concrete Bag,Small Concrete Bag,TP,EXTRACT_MODEL
invoice183.html,product,Awesome Wooden Watch,Awesome Wooden Watch,TP,EXTRACT_MODEL
invoice183.html,product,Awesome Rubber Car,Awesome Rubber Car,TP,EXTRACT_MODEL
invoice183.html,product,Rustic Bronze Watch,Rustic Bronze Watch,TP,EXTRACT_MODEL
invoice183.html,product,Aerodynamic Rubber Plate,Aerodynamic Rubber Plate,TP,EXTRACT_MODEL
invoice183.html,product,Ergonomic Linen Table,Ergonomic Linen Table,TP,EXTRACT_MODEL
invoice183.html,product,Practical Paper Car,Practical Paper Car,TP,EXTRACT_MODEL
invoice183.html,product,Mediocre Bronze Coat,Mediocre Bronze Coat,TP,EXTRACT_MODEL
invoice183.html,quantity,53.00,53,"FP,FN",FAIL_MODEL
invoice183.html,quantity,24.00,24,"FP,FN",FAIL_MODEL
invoice183.html,quantity,29.00,29,"FP,FN",FAIL_MODEL
invoice183.html,quantity,29.00,29,"FP,FN",FAIL_MODEL
invoice183.html,quantity,47.00,47,"FP,FN",FAIL_MODEL
invoice183.html,quantity,16.00,16,"FP,FN",FAIL_MODEL
invoice183.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
invoice183.html,quantity,24.00,24,"FP,FN",FAIL_MODEL
invoice183.html,total_amount,72177.35,"72,177.35","FP,FN",FAIL_MODEL
invoice183.html,price,472.91,472.91,TP,EXTRACT_MODEL
invoice183.html,price,215.41,215.41,TP,EXTRACT_MODEL
invoice183.html,price,296.15,296.15,TP,EXTRACT_MODEL
invoice183.html,price,270.65,270.65,TP,EXTRACT_MODEL
invoice183.html,price,342.20,342.20,TP,EXTRACT_MODEL
invoice183.html,price,247.31,247.31,TP,EXTRACT_MODEL
invoice183.html,price,214.83,214.83,TP,EXTRACT_MODEL
invoice183.html,price,179.79,179.79,TP,EXTRACT_MODEL
invoice183.html,supplier_name,"Runte, Runte and Runte","Runte, Runte and Runte",TP,EXTRACT_MODEL
invoice183.html,invoice_number,1476606211,1476606211,TP,EXTRACT_MODEL
invoice183.html,email,krystel.bradtke@yahoo.com,krystel.bradtke@yahoo.com,TP,EXTRACT_MODEL
invoice183.html,invoice_date,11/09/1971,"November 09, 1971","FP,FN",FAIL_MODEL
train.0382b18d-0c6c-472b-bb2e-a30e3d02a071.html,supplier_name,National Global Corp,National Global Corp          (Addsk,"FP,FN",FAIL_MODEL
train.0382b18d-0c6c-472b-bb2e-a30e3d02a071.html,invoice_number,,j,FP,FAIL_MODEL
train.0382b18d-0c6c-472b-bb2e-a30e3d02a071.html,invoice_date,01/13/2015,1/13/2015,"FP,FN",FAIL_MODEL
train.09f780a8-fc67-4f4e-8e10-4a65c980b3f4.html,invoice_number,9999,9999,TP,EXTRACT_MODEL
train.09f780a8-fc67-4f4e-8e10-4a65c980b3f4.html,email,sales@yoursite.com,sales@yoursite.com,TP,EXTRACT_MODEL
train.09f780a8-fc67-4f4e-8e10-4a65c980b3f4.html,invoice_date,04/11/2012,"April 11, 2012","FP,FN",FAIL_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,product,Provided Services Description (date range),Provided Services Description (date range),TP,EXTRACT_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,quantity,1.00,,FN,FAIL_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,total_amount,0.00,0.00,TP,EXTRACT_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,price,0.00,0.00,TP,EXTRACT_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,supplier_name,Jkdie-Kool Company,Jkdie-Kool,"FP,FN",FAIL_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,email,YQurEm.ail@YQur.Slte.com,YQurEm.ail@YQur.Slte.com,TP,EXTRACT_MODEL
train.113c1a4b-beb7-4c7a-8f62-c490dbe87d60.html,invoice_date,01/01/2001,"Jan 1, 0001","FP,FN",FAIL_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,product,StepsTo Life 32 of 52: Dynamic Praying - MP3 Download Download,Life 32 of 52: Dynamic     Praying - MP3 Download     Download,"FP,FN",FAIL_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,quantity,,32,FP,FAIL_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,total_amount,2.49,2.49,TP,EXTRACT_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,price,2.49,£2.49,"FP,FN",FAIL_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,supplier_name,NKIE MINISTRIES RESOURCES,Ellel Ministries,"FP,FN",FAIL_MODEL
train.23cc2c5d-bb0b-4e5f-b483-e46a1e2b9728.html,email,infc@uk.stcre.ellel.crg,infc@uk.stcre.ellel.crg,TP,EXTRACT_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,product,"Very long product description that occupies more than 1 line - in fact, it occupies 2 lines",Very long product description that occupies more,"FP,FN",FAIL_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,product,,"than     1 line - in fact, it occupies 2 lines",FP,FAIL_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,total_amount,1140.87,,FN,FAIL_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,price,199.99,199.99,TP,EXTRACT_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,price,,420.00,FP,FAIL_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,supplier_name,,$                     Your,FP,FAIL_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,invoice_number,INV1048,INV1048,TP,EXTRACT_MODEL
train.24b16e33-e1b3-475e-bd75-b305b5ba6448.html,invoice_date,08/20/2006,"August 20,2006","FP,FN",FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,product,Installation,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,product,EagleCell 5000 unit,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,product,Site preparation - structural modifications,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,product,Electncal 200 Amp upgrade. etc,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,total_amount,8250.00,"8,250.00","FP,FN",FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,price,3500.00,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,price,1250.00,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,price,2000.00,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,price,1500.00,,FN,FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,supplier_name,"ABC Air Conditioning, lnc.",Job Sheet,"FP,FN",FAIL_MODEL
train.24fcee06-7f29-4960-aa78-48b5f50a2065.html,invoice_date,,987-1985,FP,FAIL_MODEL
train.3998e31d-bf0e-4963-ae0f-5d5866545b28.html,total_amount,116.38,,FN,FAIL_MODEL
train.3998e31d-bf0e-4963-ae0f-5d5866545b28.html,supplier_name,ORACLE,CD RAC LG,"FP,FN",FAIL_MODEL
train.3998e31d-bf0e-4963-ae0f-5d5866545b28.html,invoice_number,Bl-2,,FN,FAIL_MODEL
train.3998e31d-bf0e-4963-ae0f-5d5866545b28.html,invoice_date,06/19/2009,06/19/2009,TP,EXTRACT_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,product,Accom-odslon Thnday 4th,Accom-odslon Thnday 4th,TP,EXTRACT_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,product,0eV-gite fee • Nwt-nember Rate,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,product,CtrVeretKO Devter,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,quantity,1.00,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,quantity,1.00,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,total_amount,325.00,325,"FP,FN",FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,price,87.50,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,price,162.50,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,price,20.83,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,invoice_number,908901,,FN,FAIL_MODEL
train.440c078b-5e8b-4282-9d4f-20fec91d7aeb.html,invoice_date,10/16/2010,4th November 2010,"FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,product,Bathroom sink installation,Bathroom sink installation,TP,EXTRACT_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,product,Sanding and painting dresser,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,product,Kitchen cabinet installation,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,product,25 hours painting,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,product,Floorboard replacement,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,quantity,4.00,i,"FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,quantity,1.00,i,"FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,quantity,1.00,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,total_amount,1838.80,"1,838.80","FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,price,885.00,885.00,TP,EXTRACT_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,price,170.00,170.00,TP,EXTRACT_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,price,39.00,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,price,250.00,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,price,600.00,,FN,FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,supplier_name,Niwher Deplore,Marcus Industries,"FP,FN",FAIL_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,invoice_number,00984,00984,TP,EXTRACT_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,email,Contact@lnvoiceNinja.com,Contact@lnvoiceNinja.com,TP,EXTRACT_MODEL
train.4fd268f9-8056-46e3-9e19-43bc4e54caee.html,invoice_date,09/08/2014,"Sep 8, 2014","FP,FN",FAIL_MODEL
train.51b19c68-0f6e-41b4-b60c-59a0fd6d821b.html,total_amount,112.20,Due,"FP,FN",FAIL_MODEL
train.51b19c68-0f6e-41b4-b60c-59a0fd6d821b.html,supplier_name,Sliced Invoces,,FN,FAIL_MODEL
train.51b19c68-0f6e-41b4-b60c-59a0fd6d821b.html,invoice_number,INV-0003,123456,"FP,FN",FAIL_MODEL
train.51b19c68-0f6e-41b4-b60c-59a0fd6d821b.html,invoice_date,11/18/2015,November 18.2015,"FP,FN",FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,product,Penjualan Jasa Service Periode Januari 2013,Penjualan Jasa Service,"FP,FN",FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,product,,Periode Januari 2013,FP,FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,total_amount,110000000.00,,FN,FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,price,1000000.00,"1,000,000.00","FP,FN",FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,supplier_name,Graha Alam Center,,FN,FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,invoice_number,00000456,122,"FP,FN",FAIL_MODEL
train.5388fffc-37fb-46c3-88a7-d8a1ddd25bfb.html,invoice_date,02/11/2013,11 February 2013,"FP,FN",FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,product,Example service,Example service,TP,EXTRACT_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,product,Example product,Example product,TP,EXTRACT_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,quantity,12.00,,FN,FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,quantity,4.00,,FN,FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,total_amount,412.13,,FN,FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,price,75.00,75.00,TP,EXTRACT_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,price,362.00,,FN,FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,supplier_name,JEH CO,Dave Steve,"FP,FN",FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,invoice_number,100025,,FN,FAIL_MODEL
train.5a210b13-f9d9-4fb9-b30e-e189d710ad83.html,invoice_date,01/15/2016,15.1.2016,"FP,FN",FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,product,DEBEER SILKY SILVER,,FN,FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,quantity,1.00,,FN,FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,total_amount,4500.00,,FN,FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,price,3913.04,,FN,FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,supplier_name,23213K Neq1xa autocolor,,FN,FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,invoice_number,T3,,FN,FAIL_MODEL
train.60f9f0eb-2442-4537-acda-5f5a25bf2b54.html,invoice_date,06/12/2012,06/12/12,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,product,APPLE IPAD CASING - WHITE,INVOCO03,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,product,APPLE IPAD CASING - BLACK,INV00002               APPLE IPAD CASING - BLACK,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,product,190!mAh Slim Battery Charging Case foe iPhone4/4S,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,product,2403mAh Sdar Powered Recharge«*e Battery Pack foe i Piece or iPod,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,product,SAM9JNG GALAXY TAB 10.1* CASING - BLACK,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,10000.05,0.00,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,20000.05,2,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,21000.05,0.00,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,20000.05,.00,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,21000.05,2,"FP,FN",FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,,O,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,,5,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,,2,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,,S,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,,3,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,quantity,,4,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,total_amount,14595.00,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,20.00,20.00,TP,EXTRACT_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,15.00,15.00,TP,EXTRACT_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,10.00,10.00,TP,EXTRACT_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,12.00,12.00,TP,EXTRACT_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,20.00,20.00,TP,EXTRACT_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,,0 00,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,,PCS              0.00,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,,0.00,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,,ICO .00,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,,0.00,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,price,,0.00,FP,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,supplier_name,Cgayw Cube Inc,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,invoice_number,74-2999212,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,email,admit@xiraubexom,,FN,FAIL_MODEL
train.64db13ba-5c8c-4f7a-9255-1fbb8d7897b0.html,invoice_date,03/21/2012,21-Mar-2012,"FP,FN",FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,product,Template Design Monmgn,Template Development,"FP,FN",FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,product,Template Development Saw XMTML CSS. a-d PHP walk neOvw Vtfudci yngle aulo reipcvtfng ccmaci t»m,Saw XMTML CSS. a-d PHP walk neOvw Vtfudci yngle aulo reipcvtfng  ccmaci,"FP,FN",FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,product,Testing,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,quantity,2.00,2,"FP,FN",FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,quantity,15.00,15,"FP,FN",FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,quantity,15.00,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,quantity,75.00,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,total_amount,2400.00,2400.00,TP,EXTRACT_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,price,75.00,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,price,75.00,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,supplier_name,I'm Graeme Duckett Freelance Design And Development,Grseaeme Dusckett          Freelance Design And Development,"FP,FN",FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,invoice_number,101,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,email,heilo@graemeduckettconi,,FN,FAIL_MODEL
train.67c97e5d-2359-4210-9c61-96bf22f18ed2.html,invoice_date,,S1125.00,FP,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,product,Carpet Cleaning,Carpet Cleaning,TP,EXTRACT_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,product,1 YEAR WARRANTY,,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,product,Install 3 Air Fresheners,,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,product,"3 BEDR00MS, 1 LIVING ROOM",,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,quantity,1.00,1,"FP,FN",FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,quantity,3.00,,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,total_amount,104.00,S104.00,"FP,FN",FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,price,589.00,S89.00,"FP,FN",FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,price,5.00,,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,supplier_name,AL'S CARPET CLEANING,,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,invoice_number,001,,FN,FAIL_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,email,alscarpet@vahoo.com,alscarpet@vahoo.com,TP,EXTRACT_MODEL
train.74c88592-32f2-4b36-812e-423400fa362d.html,invoice_date,03/02/2011,"March 2,2011","FP,FN",FAIL_MODEL
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,product,TELECOM MAINTENANCE AGREEMENT,,FN,FAIL_MODEL
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,quantity,1.00,,FN,FAIL_MODEL
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,total_amount,425.00,,FN,FAIL_MODEL
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,price,425.00,,FN,FAIL_MODEL
train.74ee9e41-465c-49da-bb5b-2cb6582ec45b.html,supplier_name,JDIELO,,FN,FAIL_MODEL
